dataset,model,runtime,ari,purity,dbi,f_measure,n_clusters,fuzzyness,max_iterations,tolerance,random_state,strictness,min_obs,max_depth,metric,algorithm,n_neighbors,affinity,eigen_solver,assign_labels
mushroom,gmeans,1.338853120803833,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,1,1,5,,,,,,
mushroom,gmeans,1.4111480712890625,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,1,1,5,,,,,,
mushroom,gmeans,2.560730218887329,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,1,10,10,,,,,,
mushroom,gmeans,2.572633981704712,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,1,10,10,,,,,,
mushroom,gmeans,2.5053839683532715,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,1,10,10,,,,,,
mushroom,gmeans,1.814913034439087,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,1,10,10,,,,,,
mushroom,gmeans,2.3802289962768555,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,1,10,10,,,,,,
mushroom,gmeans,3.50661301612854,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,1,10,15,,,,,,
mushroom,gmeans,2.9255361557006836,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,1,10,15,,,,,,
mushroom,gmeans,3.164381265640259,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,1,10,15,,,,,,
mushroom,gmeans,2.3427326679229736,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,1,10,15,,,,,,
mushroom,gmeans,3.012259006500244,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,1,10,15,,,,,,
mushroom,gmeans,1.6720120906829834,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,1,10,5,,,,,,
mushroom,gmeans,1.3627498149871826,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,1,10,5,,,,,,
mushroom,gmeans,1.1949560642242432,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,1,10,5,,,,,,
mushroom,gmeans,1.3167738914489746,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,1,10,5,,,,,,
mushroom,gmeans,1.4189817905426023,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,1,10,5,,,,,,
mushroom,gmeans,2.4919607639312744,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,1,5,10,,,,,,
mushroom,gmeans,2.5273892879486084,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,1,5,10,,,,,,
mushroom,gmeans,2.4573090076446533,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,1,5,10,,,,,,
mushroom,gmeans,1.6446080207824707,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,1,5,10,,,,,,
mushroom,gmeans,2.3071811199188232,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,1,5,10,,,,,,
mushroom,gmeans,3.425579071044922,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,1,5,15,,,,,,
mushroom,gmeans,2.905435085296631,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,1,5,15,,,,,,
mushroom,gmeans,2.8843789100646973,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,1,5,15,,,,,,
mushroom,gmeans,2.3956186771392822,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,1,5,15,,,,,,
mushroom,gmeans,2.7954747676849365,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,1,5,15,,,,,,
mushroom,gmeans,1.781599998474121,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,1,5,5,,,,,,
mushroom,gmeans,1.1966540813446045,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,1,5,5,,,,,,
mushroom,gmeans,1.1764850616455078,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,1,5,5,,,,,,
mushroom,gmeans,1.3707950115203855,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,1,5,5,,,,,,
mushroom,gmeans,1.3493859767913818,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,1,5,5,,,,,,
mushroom,gmeans,2.608294725418091,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,2,1,10,,,,,,
mushroom,gmeans,2.4169132709503174,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,2,1,10,,,,,,
mushroom,gmeans,2.494205951690674,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,2,1,10,,,,,,
mushroom,gmeans,1.8000969886779783,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,2,1,10,,,,,,
mushroom,gmeans,2.3401763439178467,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,2,1,10,,,,,,
mushroom,gmeans,3.4699292182922363,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,2,1,15,,,,,,
mushroom,gmeans,2.6916301250457764,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,2,1,15,,,,,,
mushroom,gmeans,3.0523641109466553,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,2,1,15,,,,,,
mushroom,gmeans,2.3268351554870605,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,2,1,15,,,,,,
mushroom,gmeans,2.8701016902923584,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,2,1,15,,,,,,
mushroom,gmeans,1.7841370105743408,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,2,1,5,,,,,,
mushroom,gmeans,1.4092159271240234,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,2,1,5,,,,,,
mushroom,gmeans,1.1937918663024902,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,2,1,5,,,,,,
mushroom,gmeans,1.3038549423217771,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,2,1,5,,,,,,
mushroom,gmeans,1.3903441429138184,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,2,1,5,,,,,,
mushroom,gmeans,2.574753999710083,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,2,10,10,,,,,,
mushroom,gmeans,2.5687458515167236,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,2,10,10,,,,,,
mushroom,gmeans,2.3798129558563232,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,2,10,10,,,,,,
mushroom,gmeans,1.7723159790039062,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,2,10,10,,,,,,
mushroom,gmeans,2.3898181915283203,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,2,10,10,,,,,,
mushroom,gmeans,3.360116958618164,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,2,10,15,,,,,,
mushroom,gmeans,2.9639720916748047,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,2,10,15,,,,,,
mushroom,gmeans,3.1155338287353516,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,2,10,15,,,,,,
mushroom,gmeans,2.452083110809326,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,2,10,15,,,,,,
mushroom,gmeans,3.0416598320007324,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,2,10,15,,,,,,
mushroom,gmeans,1.7494239807128906,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,2,10,5,,,,,,
mushroom,gmeans,1.3702421188354492,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,2,10,5,,,,,,
mushroom,gmeans,1.1981871128082275,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,2,10,5,,,,,,
mushroom,gmeans,1.2775506973266602,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,2,10,5,,,,,,
mushroom,gmeans,1.423922061920166,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,2,10,5,,,,,,
mushroom,gmeans,2.5848278999328613,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,2,5,10,,,,,,
mushroom,gmeans,2.4972031116485596,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,2,5,10,,,,,,
mushroom,gmeans,2.558980941772461,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,2,5,10,,,,,,
mushroom,gmeans,1.767651081085205,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,2,5,10,,,,,,
mushroom,gmeans,2.3420181274414062,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,2,5,10,,,,,,
mushroom,gmeans,3.3649418354034424,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,2,5,15,,,,,,
mushroom,gmeans,2.881937026977539,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,2,5,15,,,,,,
mushroom,gmeans,3.018375873565674,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,2,5,15,,,,,,
mushroom,gmeans,2.433602094650269,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,2,5,15,,,,,,
mushroom,gmeans,3.0352160930633545,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,2,5,15,,,,,,
mushroom,gmeans,1.783332109451294,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,2,5,5,,,,,,
mushroom,gmeans,1.4127109050750732,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,2,5,5,,,,,,
mushroom,gmeans,1.189602613449097,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,2,5,5,,,,,,
mushroom,gmeans,1.2824699878692627,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,2,5,5,,,,,,
mushroom,gmeans,1.3941519260406494,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,2,5,5,,,,,,
mushroom,gmeans,2.587242126464844,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,3,1,10,,,,,,
mushroom,gmeans,2.445387840270996,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,3,1,10,,,,,,
mushroom,gmeans,2.4537100791931152,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,3,1,10,,,,,,
mushroom,gmeans,1.753277063369751,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,3,1,10,,,,,,
mushroom,gmeans,2.3384532928466797,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,3,1,10,,,,,,
mushroom,gmeans,3.330613136291504,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,3,1,15,,,,,,
mushroom,gmeans,2.6444852352142334,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,3,1,15,,,,,,
mushroom,gmeans,3.0872321128845215,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,3,1,15,,,,,,
mushroom,gmeans,2.4255831241607666,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,3,1,15,,,,,,
mushroom,gmeans,2.8730177879333496,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,3,1,15,,,,,,
mushroom,gmeans,1.720167875289917,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,3,1,5,,,,,,
mushroom,gmeans,1.365487813949585,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,3,1,5,,,,,,
mushroom,gmeans,1.2145991325378418,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,3,1,5,,,,,,
mushroom,gmeans,1.2778010368347168,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,3,1,5,,,,,,
mushroom,gmeans,1.4093399047851562,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,3,1,5,,,,,,
mushroom,gmeans,2.5354979038238525,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,3,10,10,,,,,,
mushroom,gmeans,2.5469448566436768,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,3,10,10,,,,,,
mushroom,gmeans,2.374922037124634,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,3,10,10,,,,,,
mushroom,gmeans,1.7319350242614746,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,3,10,10,,,,,,
mushroom,gmeans,2.3516101837158203,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,3,10,10,,,,,,
mushroom,gmeans,3.374595880508423,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,3,10,15,,,,,,
mushroom,gmeans,2.883465051651001,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,3,10,15,,,,,,
mushroom,gmeans,3.0883090496063232,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,3,10,15,,,,,,
mushroom,gmeans,2.3704140186309814,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,3,10,15,,,,,,
mushroom,gmeans,2.766158103942871,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,3,10,15,,,,,,
mushroom,gmeans,1.7488410472869873,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,3,10,5,,,,,,
mushroom,gmeans,1.3006000518798828,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,3,10,5,,,,,,
mushroom,gmeans,1.2203047275543213,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,3,10,5,,,,,,
mushroom,gmeans,1.3223369121551514,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,3,10,5,,,,,,
mushroom,gmeans,1.304600954055786,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,3,10,5,,,,,,
mushroom,gmeans,2.5438690185546875,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,3,5,10,,,,,,
mushroom,gmeans,2.5099799633026123,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,3,5,10,,,,,,
mushroom,gmeans,2.3251960277557373,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,3,5,10,,,,,,
mushroom,gmeans,1.853675127029419,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,3,5,10,,,,,,
mushroom,gmeans,2.416363000869751,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,3,5,10,,,,,,
mushroom,gmeans,3.456089973449707,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,3,5,15,,,,,,
mushroom,gmeans,2.8220407962799072,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,3,5,15,,,,,,
mushroom,gmeans,3.0394041538238525,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,3,5,15,,,,,,
mushroom,gmeans,2.323148012161255,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,3,5,15,,,,,,
mushroom,gmeans,3.0086328983306885,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,3,5,15,,,,,,
mushroom,gmeans,1.685093879699707,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,3,5,5,,,,,,
mushroom,gmeans,1.3060128688812256,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,3,5,5,,,,,,
mushroom,gmeans,1.1759138107299805,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,3,5,5,,,,,,
mushroom,gmeans,1.2848126888275146,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,3,5,5,,,,,,
mushroom,gmeans,1.3700790405273438,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,3,5,5,,,,,,
mushroom,gmeans,2.5774600505828857,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,4,1,10,,,,,,
mushroom,gmeans,2.490234851837158,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,4,1,10,,,,,,
mushroom,gmeans,2.4754512310028076,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,4,1,10,,,,,,
mushroom,gmeans,1.903993844985962,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,4,1,10,,,,,,
mushroom,gmeans,2.1829519271850586,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,4,1,10,,,,,,
mushroom,gmeans,3.461846113204956,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,4,1,15,,,,,,
mushroom,gmeans,2.824479103088379,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,4,1,15,,,,,,
mushroom,gmeans,2.758272171020508,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,4,1,15,,,,,,
mushroom,gmeans,2.3787989616394043,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,4,1,15,,,,,,
mushroom,gmeans,3.023521900177002,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,4,1,15,,,,,,
mushroom,gmeans,1.8073158264160156,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,4,1,5,,,,,,
mushroom,gmeans,1.2847929000854492,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,4,1,5,,,,,,
mushroom,gmeans,1.193559169769287,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,4,1,5,,,,,,
mushroom,gmeans,1.3149919509887695,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,4,1,5,,,,,,
mushroom,gmeans,1.3662619590759275,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,4,1,5,,,,,,
mushroom,gmeans,2.560516119003296,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,4,10,10,,,,,,
mushroom,gmeans,2.511996030807495,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,4,10,10,,,,,,
mushroom,gmeans,2.442422866821289,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,4,10,10,,,,,,
mushroom,gmeans,1.6999170780181885,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,4,10,10,,,,,,
mushroom,gmeans,2.3324270248413086,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,4,10,10,,,,,,
mushroom,gmeans,3.5027828216552734,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,4,10,15,,,,,,
mushroom,gmeans,2.9152348041534424,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,4,10,15,,,,,,
mushroom,gmeans,2.9223320484161377,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,4,10,15,,,,,,
mushroom,gmeans,2.396498203277588,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,4,10,15,,,,,,
mushroom,gmeans,2.935633897781372,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,4,10,15,,,,,,
mushroom,gmeans,1.7556657791137695,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,4,10,5,,,,,,
mushroom,gmeans,1.3608300685882568,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,4,10,5,,,,,,
mushroom,gmeans,1.158159255981445,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,4,10,5,,,,,,
mushroom,gmeans,1.333425998687744,0.20713387162578073,0.36976858690300346,2.068845287486259,0.011409054574522199,10.0,,,,4,4,10,5,,,,,,
mushroom,gmeans,1.2416009902954102,0.05738934142078167,0.30132939438700146,2.0372638614432517,0.0,10.0,,,,5,4,10,5,,,,,,
mushroom,gmeans,2.5990560054779053,0.22529653884385553,0.36336779911373707,1.610151266307048,0.0,20.0,,,,1,4,5,10,,,,,,
mushroom,gmeans,2.4322009086608887,0.15164370732460916,0.24766125061546038,1.9756641943692848,0.0,20.0,,,,2,4,5,10,,,,,,
mushroom,gmeans,2.459263801574707,0.07577985590814053,0.18463810930576072,2.1105882472627173,0.0,19.0,,,,3,4,5,10,,,,,,
mushroom,gmeans,1.7589340209960938,0.13284986305334304,0.275726243229936,2.1159843551411575,0.0,20.0,,,,4,4,5,10,,,,,,
mushroom,gmeans,2.3146119117736816,0.11912971612663233,0.2636632200886263,1.7529278070871797,0.0,19.0,,,,5,4,5,10,,,,,,
mushroom,gmeans,3.3734660148620605,0.12537018522086493,0.21467257508616444,1.4994108904060381,0.0,30.0,,,,1,4,5,15,,,,,,
mushroom,gmeans,2.8146090507507324,0.12201985952633347,0.24766125061546038,1.891905213189985,0.0,30.0,,,,2,4,5,15,,,,,,
mushroom,gmeans,3.255329132080078,0.06580018934590627,0.15928114229443624,1.8744198228370699,0.0,29.0,,,,3,4,5,15,,,,,,
mushroom,gmeans,2.407384157180786,0.10871593119540562,0.24347612013786313,1.8272786198799158,0.0,30.0,,,,4,4,5,15,,,,,,
mushroom,gmeans,2.9487059116363525,0.08295724051966714,0.18193008370260955,1.6152277569038247,0.0,29.0,,,,5,4,5,15,,,,,,
mushroom,gmeans,1.7513089179992676,0.22247911666097345,0.4037419990152634,2.0018821437739427,0.0,10.0,,,,1,4,5,5,,,,,,
mushroom,gmeans,1.357526779174805,0.256540615966986,0.34071885770556376,2.2323093224515986,0.0,10.0,,,,2,4,5,5,,,,,,
mushroom,gmeans,1.1856708526611328,0.1185211675866015,0.29320531757754803,2.016130504057604,0.0,10.0,,,,3,4,5,5,,,,,,
